Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,25-Jan-21,Midwest,Montana,Billings,Men's Apparel,45,225,"$1,01,250","$60,750",60.00%,Outlet
Kohl's,1189833,26-Jan-21,Midwest,Montana,Billings,Women's Apparel,60,400,"$2,40,000","$60,000",25.00%,Outlet
Kohl's,1189833,27-Jan-21,Midwest,Montana,Billings,Men's Street Footwear,40,675,"$2,70,000","$1,21,500",45.00%,Outlet
Kohl's,1189833,28-Jan-21,Midwest,Montana,Billings,Men's Athletic Footwear,45,525,"$2,36,250","$70,875",30.00%,Outlet
Kohl's,1189833,29-Jan-21,Midwest,Montana,Billings,Women's Street Footwear,45,550,"$2,47,500","$1,11,375",45.00%,Outlet
Kohl's,1189833,30-Jan-21,Midwest,Montana,Billings,Women's Athletic Footwear,40,425,"$1,70,000","$68,000",40.00%,Outlet
Kohl's,1189833,31-Jan-21,Midwest,Montana,Billings,Men's Apparel,45,300,"$1,35,000","$81,000",60.00%,Outlet
Kohl's,1189833,01-Feb-21,Midwest,Montana,Billings,Women's Apparel,60,600,"$3,60,000","$90,000",25.00%,Outlet
Kohl's,1189833,02-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,40,750,"$3,00,000","$1,35,000",45.00%,Outlet
Kohl's,1189833,03-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,45,600,"$2,70,000","$81,000",30.00%,Outlet
Kohl's,1189833,04-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,45,550,"$2,47,500","$1,11,375",45.00%,Outlet
Kohl's,1189833,05-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,40,450,"$1,80,000","$72,000",40.00%,Outlet
Kohl's,1189833,06-Feb-21,Midwest,Montana,Billings,Men's Apparel,45,475,"$2,13,750","$1,28,250",60.00%,Outlet
Kohl's,1189833,07-Feb-21,Midwest,Montana,Billings,Women's Apparel,60,475,"$2,85,000","$71,250",25.00%,Outlet
Kohl's,1189833,08-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,45,675,"$3,03,750","$1,36,687.5",45.00%,Outlet
Kohl's,1189833,09-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,55,625,"$3,43,750","$1,03,125",30.00%,Outlet
Kohl's,1189833,10-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,50,500,"$2,50,000","$1,12,500",45.00%,Outlet
Kohl's,1189833,11-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,45,425,"$1,91,250","$76,500",40.00%,Outlet
Kohl's,1189833,12-Feb-21,Midwest,Montana,Billings,Men's Apparel,55,425,"$2,33,750","$1,40,250",60.00%,Outlet
Kohl's,1189833,13-Feb-21,Midwest,Montana,Billings,Women's Apparel,60,400,"$2,40,000","$60,000",25.00%,Outlet
Kohl's,1189833,14-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,45,600,"$2,70,000","$1,21,500",45.00%,Outlet
Kohl's,1189833,15-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,50,600,"$3,00,000","$90,000",30.00%,Outlet
Kohl's,1189833,16-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,45,450,"$2,02,500","$91,125",45.00%,Outlet
Kohl's,1189833,17-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,45,400,"$1,80,000","$72,000",40.00%,Outlet
Kohl's,1189833,18-Feb-21,Midwest,Montana,Billings,Men's Apparel,55,400,"$2,20,000","$1,32,000",60.00%,Outlet
Kohl's,1189833,19-Feb-21,Midwest,Montana,Billings,Women's Apparel,60,450,"$2,70,000","$67,500",25.00%,Outlet
Kohl's,1189833,20-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,45,550,"$2,47,500","$1,11,375",45.00%,Outlet
Kohl's,1189833,21-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,50,550,"$2,75,000","$82,500",30.00%,Outlet
Kohl's,1189833,22-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,45,400,"$1,80,000","$81,000",45.00%,Outlet
Kohl's,1189833,23-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,45,375,"$1,68,750","$67,500",40.00%,Outlet
Kohl's,1189833,24-Feb-21,Midwest,Montana,Billings,Men's Apparel,55,350,"$1,92,500","$1,15,500",60.00%,Outlet
Kohl's,1189833,25-Feb-21,Midwest,Montana,Billings,Women's Apparel,60,400,"$2,40,000","$60,000",25.00%,Outlet
Kohl's,1189833,26-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,40,575,"$2,30,000","$1,03,500",45.00%,Outlet
Kohl's,1189833,27-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,45,575,"$2,58,750","$77,625",30.00%,Outlet
Kohl's,1189833,28-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,40,425,"$1,70,000","$76,500",45.00%,Outlet
Kohl's,1189833,01-Mar-21,Midwest,Montana,Billings,Women's Athletic Footwear,40,425,"$1,70,000","$68,000",40.00%,Outlet
Kohl's,1189833,02-Mar-21,Midwest,Montana,Billings,Men's Apparel,55,375,"$2,06,250","$1,23,750",60.00%,Outlet
Kohl's,1189833,03-Mar-21,Midwest,Montana,Billings,Women's Apparel,60,475,"$2,85,000","$71,250",25.00%,Outlet
Kohl's,1189833,04-Mar-21,Midwest,Montana,Billings,Men's Street Footwear,45,675,"$3,03,750","$1,36,687.5",45.00%,Outlet
Kohl's,1189833,05-Mar-21,Midwest,Montana,Billings,Men's Athletic Footwear,50,675,"$3,37,500","$1,01,250",30.00%,Outlet
Kohl's,1189833,06-Mar-21,Midwest,Montana,Billings,Women's Street Footwear,45,475,"$2,13,750","$96,187.5",45.00%,Outlet
Kohl's,1189833,07-Mar-21,Midwest,Montana,Billings,Women's Athletic Footwear,45,475,"$2,13,750","$85,500",40.00%,Outlet
Kohl's,1189833,08-Mar-21,Midwest,Montana,Billings,Men's Apparel,55,400,"$2,20,000","$1,32,000",60.00%,Outlet
Kohl's,1189833,09-Mar-21,Midwest,Montana,Billings,Women's Apparel,60,500,"$3,00,000","$75,000",25.00%,Outlet
Kohl's,1189833,01-Jan-21,Midwest,Montana,Billings,Men's Apparel,47,77,"$3,619","$2,714.25",75.00%,Online
Kohl's,1189833,02-Jan-21,Midwest,Montana,Billings,Women's Apparel,43,138,"$5,934","$2,314.26",39.00%,Online
Kohl's,1189833,03-Jan-21,Midwest,Montana,Billings,Men's Street Footwear,34,158,"$5,372","$3,062.04",57.00%,Online
Kohl's,1189833,04-Jan-21,Midwest,Montana,Billings,Men's Athletic Footwear,42,123,"$5,166","$2,324.7",45.00%,Online
Kohl's,1189833,05-Jan-21,Midwest,Montana,Billings,Women's Street Footwear,43,122,"$5,246","$2,990.22",57.00%,Online
Kohl's,1189833,06-Jan-21,Midwest,Montana,Billings,Women's Athletic Footwear,44,81,"$3,564","$1,960.2",55.00%,Online
Kohl's,1189833,07-Jan-21,Midwest,Montana,Billings,Men's Apparel,48,59,"$2,832","$2,039.04",72.00%,Online
Kohl's,1189833,08-Jan-21,Midwest,Montana,Billings,Women's Apparel,43,119,"$5,117","$1,893.29",37.00%,Online
Kohl's,1189833,09-Jan-21,Midwest,Montana,Billings,Men's Street Footwear,32,173,"$5,536","$3,044.8",55.00%,Online
Kohl's,1189833,10-Jan-21,Midwest,Montana,Billings,Men's Athletic Footwear,41,115,"$4,715","$1,933.15",41.00%,Online
Kohl's,1189833,11-Jan-21,Midwest,Montana,Billings,Women's Street Footwear,42,128,"$5,376","$3,064.32",57.00%,Online
Kohl's,1189833,12-Jan-21,Midwest,Montana,Billings,Women's Athletic Footwear,44,91,"$4,004","$2,122.12",53.00%,Online
Kohl's,1189833,13-Jan-21,Midwest,Montana,Billings,Men's Apparel,48,60,"$2,880","$2,044.8",71.00%,Online
Kohl's,1189833,14-Jan-21,Midwest,Montana,Billings,Women's Apparel,42,112,"$4,704","$1,834.56",39.00%,Online
Kohl's,1189833,15-Jan-21,Midwest,Montana,Billings,Men's Street Footwear,44,161,"$7,084","$4,179.56",59.00%,Online
Kohl's,1189833,16-Jan-21,Midwest,Montana,Billings,Men's Athletic Footwear,43,101,"$4,343","$1,954.35",45.00%,Online
Kohl's,1189833,17-Jan-21,Midwest,Montana,Billings,Women's Street Footwear,44,120,"$5,280","$3,168",60.00%,Online
Kohl's,1189833,18-Jan-21,Midwest,Montana,Billings,Women's Athletic Footwear,36,78,"$2,808","$1,404",50.00%,Online
Kohl's,1189833,19-Jan-21,Midwest,Montana,Billings,Men's Apparel,44,56,"$2,464","$1,823.36",74.00%,Online
Kohl's,1189833,20-Jan-21,Midwest,Montana,Billings,Women's Apparel,55,101,"$5,555","$2,166.45",39.00%,Online
Kohl's,1189833,21-Jan-21,Midwest,Montana,Billings,Men's Street Footwear,39,150,"$5,850","$3,334.5",57.00%,Online
Kohl's,1189833,22-Jan-21,Midwest,Montana,Billings,Men's Athletic Footwear,41,106,"$4,346","$1,912.24",44.00%,Online
Kohl's,1189833,23-Jan-21,Midwest,Montana,Billings,Women's Street Footwear,44,111,"$4,884","$2,686.2",55.00%,Online
Kohl's,1189833,24-Jan-21,Midwest,Montana,Billings,Women's Athletic Footwear,38,88,"$3,344","$1,772.32",53.00%,Online
Kohl's,1189833,25-Jan-21,Midwest,Montana,Billings,Men's Apparel,41,61,"$2,501","$1,850.74",74.00%,Online
Kohl's,1189833,26-Jan-21,Midwest,Montana,Billings,Women's Apparel,59,108,"$6,372","$2,421.36",38.00%,Online
Kohl's,1189833,27-Jan-21,Midwest,Montana,Billings,Men's Street Footwear,36,169,"$6,084","$3,589.56",59.00%,Online
Kohl's,1189833,28-Jan-21,Midwest,Montana,Billings,Men's Athletic Footwear,42,147,"$6,174","$2,531.34",41.00%,Online
Kohl's,1189833,29-Jan-21,Midwest,Montana,Billings,Women's Street Footwear,44,165,"$7,260","$3,993",55.00%,Online
Kohl's,1189833,30-Jan-21,Midwest,Montana,Billings,Women's Athletic Footwear,38,106,"$4,028","$2,134.84",53.00%,Online
Kohl's,1189833,31-Jan-21,Midwest,Montana,Billings,Men's Apparel,41,75,"$3,075","$2,275.5",74.00%,Online
Kohl's,1189833,01-Feb-21,Midwest,Montana,Billings,Women's Apparel,55,150,"$8,250","$2,970",36.00%,Online
Kohl's,1189833,02-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,37,203,"$7,511","$4,431.49",59.00%,Online
Kohl's,1189833,03-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,41,156,"$6,396","$2,750.28",43.00%,Online
Kohl's,1189833,04-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,44,143,"$6,292","$3,712.28",59.00%,Online
Kohl's,1189833,05-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,36,113,"$4,068","$2,156.04",53.00%,Online
Kohl's,1189833,06-Feb-21,Midwest,Montana,Billings,Men's Apparel,42,124,"$5,208","$3,645.6",70.00%,Online
Kohl's,1189833,07-Feb-21,Midwest,Montana,Billings,Women's Apparel,58,143,"$8,294","$2,902.9",35.00%,Online
Kohl's,1189833,08-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,42,203,"$8,526","$4,945.08",58.00%,Online
Kohl's,1189833,09-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,54,188,"$10,152","$4,365.36",43.00%,Online
Kohl's,1189833,10-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,49,130,"$6,370","$3,758.3",59.00%,Online
Kohl's,1189833,11-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,41,106,"$4,346","$2,346.84",54.00%,Online
Kohl's,1189833,12-Feb-21,Midwest,Montana,Billings,Men's Apparel,52,106,"$5,512","$3,858.4",70.00%,Online
Kohl's,1189833,13-Feb-21,Midwest,Montana,Billings,Women's Apparel,56,112,"$6,272","$2,383.36",38.00%,Online
Kohl's,1189833,14-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,41,180,"$7,380","$4,280.4",58.00%,Online
Kohl's,1189833,15-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,48,156,"$7,488","$3,294.72",44.00%,Online
Kohl's,1189833,16-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,42,117,"$4,914","$2,751.84",56.00%,Online
Kohl's,1189833,17-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,41,116,"$4,756","$2,615.8",55.00%,Online
Kohl's,1189833,18-Feb-21,Midwest,Montana,Billings,Men's Apparel,50,100,"$5,000","$3,650",73.00%,Online
Kohl's,1189833,19-Feb-21,Midwest,Montana,Billings,Women's Apparel,59,122,"$7,198","$2,879.2",40.00%,Online
Kohl's,1189833,20-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,44,160,"$7,040","$3,942.4",56.00%,Online
Kohl's,1189833,21-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,49,160,"$7,840","$3,371.2",43.00%,Online
Kohl's,1189833,22-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,41,116,"$4,756","$2,710.92",57.00%,Online
Kohl's,1189833,23-Feb-21,Midwest,Montana,Billings,Women's Athletic Footwear,44,105,"$4,620","$2,402.4",52.00%,Online
Kohl's,1189833,24-Feb-21,Midwest,Montana,Billings,Men's Apparel,54,98,"$5,292","$3,969",75.00%,Online
Kohl's,1189833,25-Feb-21,Midwest,Montana,Billings,Women's Apparel,58,108,"$6,264","$2,442.96",39.00%,Online
Kohl's,1189833,26-Feb-21,Midwest,Montana,Billings,Men's Street Footwear,38,167,"$6,346","$3,744.14",59.00%,Online
Kohl's,1189833,27-Feb-21,Midwest,Montana,Billings,Men's Athletic Footwear,42,173,"$7,266","$2,979.06",41.00%,Online
Kohl's,1189833,28-Feb-21,Midwest,Montana,Billings,Women's Street Footwear,37,123,"$4,551","$2,594.07",57.00%,Online
Kohl's,1189833,01-Mar-21,Midwest,Montana,Billings,Women's Athletic Footwear,39,119,"$4,641","$2,552.55",55.00%,Online
Kohl's,1189833,02-Mar-21,Midwest,Montana,Billings,Men's Apparel,51,113,"$5,763","$4,264.62",74.00%,Online
Kohl's,1189833,03-Mar-21,Midwest,Montana,Billings,Women's Apparel,56,133,"$7,448","$2,830.24",38.00%,Online
Kohl's,1189833,04-Mar-21,Midwest,Montana,Billings,Men's Street Footwear,41,196,"$8,036","$4,500.16",56.00%,Online
Kohl's,1189833,05-Mar-21,Midwest,Montana,Billings,Men's Athletic Footwear,45,182,"$8,190","$3,521.7",43.00%,Online
Kohl's,1189833,06-Mar-21,Midwest,Montana,Billings,Women's Street Footwear,42,133,"$5,586","$3,351.6",60.00%,Online
Kohl's,1189833,07-Mar-21,Midwest,Montana,Billings,Women's Athletic Footwear,43,143,"$6,149","$3,135.99",51.00%,Online
Kohl's,1189833,08-Mar-21,Midwest,Montana,Billings,Men's Apparel,53,120,"$6,360","$4,642.8",73.00%,Online
Kohl's,1189833,09-Mar-21,Midwest,Montana,Billings,Women's Apparel,55,130,"$7,150","$2,860",40.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Street Footwear,55,475,"$2,61,250","$91,437.5",35.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,475,"$2,61,250","$1,04,500",40.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Men's Apparel,65,400,"$2,60,000","$91,000",35.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Apparel,70,500,"$3,50,000","$87,500",25.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Street Footwear,53,138,"$7,314","$3,657",50.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,51,128,"$6,528","$3,264",50.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Men's Apparel,64,116,"$7,424","$3,712",50.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Apparel,64,135,"$8,640","$3,024",35.00%,Online
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Street Footwear,36,147,"$5,292","$2,222.64",42.00%,Outlet
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40,143,"$5,720","$2,459.6",43.00%,Outlet
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Men's Apparel,44,120,"$5,280","$2,006.4",38.00%,Outlet
Foot Locker,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Women's Apparel,47,160,"$7,520","$2,256",30.00%,Outlet
Sports Direct,1128299,13-Feb-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,30,80,"$2,400","$1,056",44.00%,Outlet
Sports Direct,1128299,13-Feb-21,Southeast,Georgia,Atlanta,Men's Apparel,34,60,"$2,040",$795.6,39.00%,Outlet
Sports Direct,1128299,13-Feb-21,Southeast,Georgia,Atlanta,Women's Apparel,28,131,"$3,668","$1,063.72",29.00%,Outlet
Sports Direct,1128299,12-Mar-21,Southeast,Georgia,Atlanta,Men's Street Footwear,30,163,"$4,890","$2,102.7",43.00%,Outlet
Sports Direct,1128299,12-Mar-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37,113,"$4,181","$1,839.64",44.00%,Outlet
Sports Direct,1128299,12-Mar-21,Southeast,Georgia,Atlanta,Women's Street Footwear,39,124,"$4,836","$1,837.68",38.00%,Outlet
Sports Direct,1128299,12-Mar-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,38,78,"$2,964","$1,333.8",45.00%,Outlet
Sports Direct,1128299,12-Mar-21,Southeast,Georgia,Atlanta,Men's Apparel,41,45,"$1,845",$756.45,41.00%,Outlet
Sports Direct,1128299,12-Mar-21,Southeast,Georgia,Atlanta,Women's Apparel,40,112,"$4,480","$1,299.2",29.00%,Outlet
Sports Direct,1128299,13-Apr-21,Southeast,Georgia,Atlanta,Men's Street Footwear,37,179,"$6,623","$2,847.89",43.00%,Outlet
Sports Direct,1128299,13-Apr-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40,111,"$4,440","$1,864.8",42.00%,Outlet
Sports Direct,1128299,13-Apr-21,Southeast,Georgia,Atlanta,Women's Street Footwear,36,113,"$4,068","$1,505.16",37.00%,Outlet
Sports Direct,1128299,13-Apr-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40,96,"$3,840","$1,728",45.00%,Outlet
Sports Direct,1128299,13-Apr-21,Southeast,Georgia,Atlanta,Men's Apparel,38,56,"$2,128",$893.76,42.00%,Outlet
Sports Direct,1128299,13-Apr-21,Southeast,Georgia,Atlanta,Women's Apparel,56,112,"$6,272","$1,756.16",28.00%,Outlet
Sports Direct,1128299,14-May-21,Southeast,Georgia,Atlanta,Men's Street Footwear,37,187,"$6,919","$3,182.74",46.00%,Outlet
Sports Direct,1128299,14-May-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,36,136,"$4,896","$2,203.2",45.00%,Outlet
Sports Direct,1128299,14-May-21,Southeast,Georgia,Atlanta,Women's Street Footwear,40,145,"$5,800","$2,262",39.00%,Outlet
Sports Direct,1128299,14-May-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,34,114,"$3,876","$1,666.68",43.00%,Outlet
Sports Direct,1128299,14-May-21,Southeast,Georgia,Atlanta,Men's Apparel,39,74,"$2,886","$1,212.12",42.00%,Outlet
Sports Direct,1128299,14-May-21,Southeast,Georgia,Atlanta,Women's Apparel,53,124,"$6,572","$2,037.32",31.00%,Outlet
Sports Direct,1128299,13-Jun-21,Southeast,Georgia,Atlanta,Men's Street Footwear,35,203,"$7,105","$3,055.15",43.00%,Outlet
Sports Direct,1128299,13-Jun-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,41,163,"$6,683","$2,940.52",44.00%,Outlet
Sports Direct,1128299,13-Jun-21,Southeast,Georgia,Atlanta,Women's Street Footwear,39,158,"$6,162","$2,341.56",38.00%,Outlet
Sports Direct,1128299,13-Jun-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,33,132,"$4,356","$1,873.08",43.00%,Outlet
Sports Direct,1128299,13-Jun-21,Southeast,Georgia,Atlanta,Men's Apparel,42,94,"$3,948","$1,539.72",39.00%,Outlet
Sports Direct,1128299,13-Jun-21,Southeast,Georgia,Atlanta,Women's Apparel,53,190,"$10,070","$3,222.4",32.00%,Outlet
Sports Direct,1128299,12-Jul-21,Southeast,Georgia,Atlanta,Men's Street Footwear,37,218,"$8,066","$3,710.36",46.00%,Outlet
Sports Direct,1128299,12-Jul-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37,173,"$6,401","$2,944.46",46.00%,Outlet
Sports Direct,1128299,12-Jul-21,Southeast,Georgia,Atlanta,Women's Street Footwear,41,184,"$7,544","$3,093.04",41.00%,Outlet
Sports Direct,1128299,12-Jul-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,39,128,"$4,992","$2,246.4",45.00%,Outlet
Sports Direct,1128299,12-Jul-21,Southeast,Georgia,Atlanta,Men's Apparel,39,162,"$6,318","$2,400.84",38.00%,Outlet
Sports Direct,1128299,12-Jul-21,Southeast,Georgia,Atlanta,Women's Apparel,51,157,"$8,007","$2,322.03",29.00%,Outlet
Sports Direct,1128299,13-Aug-21,Southeast,Georgia,Atlanta,Men's Street Footwear,39,209,"$8,151","$3,749.46",46.00%,Outlet
Sports Direct,1128299,13-Aug-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,44,200,"$8,800","$3,696",42.00%,Outlet
Sports Direct,1128299,13-Aug-21,Southeast,Georgia,Atlanta,Women's Street Footwear,42,150,"$6,300","$2,646",42.00%,Outlet
Sports Direct,1128299,13-Aug-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,42,149,"$6,258","$2,816.1",45.00%,Outlet
Sports Direct,1128299,13-Aug-21,Southeast,Georgia,Atlanta,Men's Apparel,51,140,"$7,140","$2,784.6",39.00%,Outlet
Sports Direct,1128299,13-Aug-21,Southeast,Georgia,Atlanta,Women's Apparel,50,128,"$6,400","$1,856",29.00%,Outlet
Sports Direct,1128299,14-Sep-21,Southeast,Georgia,Atlanta,Men's Street Footwear,31,204,"$6,324","$2,909.04",46.00%,Outlet
Sports Direct,1128299,14-Sep-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,38,198,"$7,524","$3,310.56",44.00%,Outlet
Sports Direct,1128299,14-Sep-21,Southeast,Georgia,Atlanta,Women's Street Footwear,32,135,"$4,320","$1,598.4",37.00%,Outlet
Sports Direct,1128299,14-Sep-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35,120,"$4,200","$1,932",46.00%,Outlet
Sports Direct,1128299,14-Sep-21,Southeast,Georgia,Atlanta,Men's Apparel,36,132,"$4,752","$1,758.24",37.00%,Outlet
Sports Direct,1128299,14-Sep-21,Southeast,Georgia,Atlanta,Women's Apparel,46,135,"$6,210","$1,863",30.00%,Outlet
Sports Direct,1128299,13-Oct-21,Southeast,Georgia,Atlanta,Men's Street Footwear,34,173,"$5,882","$2,705.72",46.00%,Outlet
Sports Direct,1128299,13-Oct-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,34,173,"$5,882","$2,470.44",42.00%,Outlet
Sports Direct,1128299,13-Oct-21,Southeast,Georgia,Atlanta,Women's Street Footwear,32,123,"$3,936","$1,495.68",38.00%,Outlet
Sports Direct,1128299,13-Oct-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,32,114,"$3,648","$1,605.12",44.00%,Outlet
Sports Direct,1128299,13-Oct-21,Southeast,Georgia,Atlanta,Men's Apparel,41,102,"$4,182","$1,672.8",40.00%,Outlet
Sports Direct,1128299,13-Oct-21,Southeast,Georgia,Atlanta,Women's Apparel,46,109,"$5,014","$1,554.34",31.00%,Outlet
Sports Direct,1128299,13-Nov-21,Southeast,Georgia,Atlanta,Men's Street Footwear,36,173,"$6,228","$2,615.76",42.00%,Outlet
Sports Direct,1128299,13-Nov-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40,184,"$7,360","$3,238.4",44.00%,Outlet
Sports Direct,1128299,13-Nov-21,Southeast,Georgia,Atlanta,Women's Street Footwear,39,145,"$5,655","$2,262",40.00%,Outlet
Sports Direct,1128299,13-Nov-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,37,140,"$5,180","$2,382.8",46.00%,Outlet
Sports Direct,1128299,13-Nov-21,Southeast,Georgia,Atlanta,Men's Apparel,47,119,"$5,593","$2,125.34",38.00%,Outlet
Sports Direct,1128299,13-Nov-21,Southeast,Georgia,Atlanta,Women's Apparel,46,157,"$7,222","$2,094.38",29.00%,Outlet
Sports Direct,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Men's Street Footwear,42,209,"$8,778","$4,125.66",47.00%,Outlet
Sports Direct,1128299,12-Dec-21,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39,223,"$8,697","$4,087.59",47.00%,Outlet
Sports Direct,1128299,13-Feb-21,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40,250,"$1,00,000","$40,000",40.00%,Online
Sports Direct,1128299,13-Feb-21,Southeast,Georgia,Atlanta,Men's Apparel,45,175,"$78,750","$27,562.5",35.00%,Online
